open,high,low,close,volume,average,barCount
1.17158,1.17158,1.171575,1.171575,-1.0,-1.0,-1
1.171575,1.171575,1.171575,1.171575,-1.0,-1.0,-1
1.171575,1.171575,1.171575,1.171575,-1.0,-1.0,-1
1.171575,1.171575,1.171575,1.171575,-1.0,-1.0,-1
1.171575,1.17158,1.17157,1.17157,-1.0,-1.0,-1
1.17157,1.17157,1.17157,1.17157,-1.0,-1.0,-1
1.17157,1.17158,1.17157,1.17158,-1.0,-1.0,-1
1.17158,1.17158,1.17158,1.17158,-1.0,-1.0,-1
1.17158,1.17158,1.171575,1.171575,-1.0,-1.0,-1
1.171575,1.171575,1.171575,1.171575,-1.0,-1.0,-1
1.171575,1.171575,1.171575,1.171575,-1.0,-1.0,-1
1.171575,1.171575,1.171575,1.171575,-1.0,-1.0,-1
1.171575,1.171575,1.17156,1.171565,-1.0,-1.0,-1
1.171565,1.171565,1.171565,1.171565,-1.0,-1.0,-1
1.171565,1.171565,1.171565,1.171565,-1.0,-1.0,-1
1.171565,1.171575,1.171565,1.17157,-1.0,-1.0,-1
1.17157,1.17157,1.17157,1.17157,-1.0,-1.0,-1
1.17157,1.17157,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17157,1.17156,1.17157,-1.0,-1.0,-1
1.17157,1.17157,1.171565,1.171565,-1.0,-1.0,-1
1.171565,1.171565,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17157,1.17156,1.17157,-1.0,-1.0,-1
1.17157,1.17157,1.17157,1.17157,-1.0,-1.0,-1
1.17157,1.17157,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.17156,1.171555,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.17154,1.171545,-1.0,-1.0,-1
1.171545,1.171545,1.17154,1.171545,-1.0,-1.0,-1
1.171545,1.171555,1.171525,1.171525,-1.0,-1.0,-1
1.171525,1.171535,1.171525,1.171525,-1.0,-1.0,-1
1.171525,1.171525,1.171525,1.171525,-1.0,-1.0,-1
1.171525,1.171535,1.171525,1.171525,-1.0,-1.0,-1
1.171525,1.171535,1.171525,1.171535,-1.0,-1.0,-1
1.171535,1.171535,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171565,1.171535,1.171565,-1.0,-1.0,-1
1.171565,1.171565,1.171545,1.17155,-1.0,-1.0,-1
1.17155,1.171555,1.17154,1.17155,-1.0,-1.0,-1
1.17155,1.17155,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.17154,1.171535,1.17154,-1.0,-1.0,-1
1.17154,1.17155,1.171535,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171555,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171535,1.171535,1.171535,-1.0,-1.0,-1
1.171535,1.171535,1.17153,1.17153,-1.0,-1.0,-1
1.17153,1.171555,1.17153,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.17156,1.171545,1.17155,-1.0,-1.0,-1
1.17155,1.171565,1.171545,1.171555,-1.0,-1.0,-1
1.171555,1.171555,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.171575,1.171545,1.171565,-1.0,-1.0,-1
1.171565,1.171565,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.17156,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.17156,1.171555,1.171555,-1.0,-1.0,-1
1.171555,1.17156,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17154,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17156,1.17154,1.171555,-1.0,-1.0,-1
1.171555,1.171565,1.171555,1.171565,-1.0,-1.0,-1
1.171565,1.171565,1.17156,1.171565,-1.0,-1.0,-1
1.171565,1.171565,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.171565,1.17156,1.171565,-1.0,-1.0,-1
1.171565,1.171565,1.171555,1.17156,-1.0,-1.0,-1
1.17156,1.17156,1.17156,1.17156,-1.0,-1.0,-1
1.17156,1.171565,1.17156,1.171565,-1.0,-1.0,-1
1.171565,1.171575,1.171565,1.171575,-1.0,-1.0,-1
1.171575,1.171575,1.17156,1.171565,-1.0,-1.0,-1
1.171565,1.171565,1.171565,1.171565,-1.0,-1.0,-1
1.171565,1.17163,1.171565,1.17162,-1.0,-1.0,-1
1.17162,1.171635,1.17162,1.17163,-1.0,-1.0,-1
